tweet_id,user_id,created_at,tweet,username,name,location,tweet_type,replied_to_id,get_repliedTo_tweet_link,get_tweet_link
1506754688737239043,130472024,2022-03-23T22:08:06.000Z,@VodafoneUK That's no problem the k for your response,declaa,Declan McGrath,North Wales,replied_to,1506750659613315088,https://twitter.com/i/web/status/1506750659613315088,https://twitter.com/130472024/status/1506754688737239043
1506754623708798982,150823066,2022-03-23T22:07:51.000Z,Support for Ukraine 🇺🇦 @wickes @wickes here in Slough 👌👍🙂 #wickes branch #ukraine 🇺🇦 @sloughcouncil @tawroginski @mtawroginska @ewatawroginska @victortawroginski @vodafoneuk ☎️ @samsunguk @samsungmobile @samsungwithgalaxy 📱 #s21plus @Ukraine @ZelenskyyUa @BBCNews @CNN https://t.co/e2egfgIKAt,Tawroginski,Michael Tawroginski,United Kingdom 🇬🇧,Original_tweet,Null,null,https://twitter.com/150823066/status/1506754623708798982
1506751946148954113,1868240174,2022-03-23T21:57:12.000Z,@VodafoneUK #VodafoneTreats dogs had a trip to the beach . my lab is 13 &amp; loving the sunshine https://t.co/HBT5mPUDba,micsawinner,michaela a,england,replied_to,1498704627000233985,https://twitter.com/i/web/status/1498704627000233985,https://twitter.com/1868240174/status/1506751946148954113
1506751106382286857,2887450091,2022-03-23T21:53:52.000Z,"@A_Rizvi110 @VodafoneUK @metpoliceuk @actionfrauduk @Ofcom @ThreeUK @virginmedia @BT @CityPoliceFraud @BBCWatchdog Hi Jimmy! If you haven't already, please leave a comment on our website for other to see and be warned https://t.co/HnSu7UlKGD many thanks! &lt;3",WhoCalledMeUK,Who Called Me,UK,replied_to,1506692577822744577,https://twitter.com/i/web/status/1506692577822744577,https://twitter.com/2887450091/status/1506751106382286857
1506749552409337862,130472024,2022-03-23T21:47:42.000Z,@VodafoneUK hi is the GSM network down in Anglesey? I'm not a customer but my alarm system has a dual com SIM that runs on your network,declaa,Declan McGrath,North Wales,Original_tweet,Null,null,https://twitter.com/130472024/status/1506749552409337862
1506747219692638210,150823066,2022-03-23T21:38:25.000Z,"V&amp;M Tawroginski Property Maintenance &amp; DIY! 🛠️👌🏠🚐 🙂 #windsor 🖌️🪜🧰🧭
 Large and Small Projects! 🚐🚐🚐🛠️ #handymanservices #diy #propertymaintenance #propertyinvestment #propertyservices ✅ @vodafoneuk ☎️ @renaultuk 🚐 #renaulttrafic @samsunguk 📱 #s21plus https://t.co/RUYBap3joq",Tawroginski,Michael Tawroginski,United Kingdom 🇬🇧,Original_tweet,Null,null,https://twitter.com/150823066/status/1506747219692638210
1506746435512979469,58271193,2022-03-23T21:35:18.000Z,"@VodafoneUK #LoveTheNeo Stylish WATCH And I Be So hAPPy With All The SMART Features Which I Can See 👀 The ACTIVITY TRACKER Would Be What I Mostly Interested In, Forget The Old Filofax &amp; Computers This NEO Will Store The LOT 😍 @VodafoneUK",SMOKEYFORMBY,SIMONKNUCKEY,,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/58271193/status/1506746435512979469
1506746216746471428,1047191397005217793,2022-03-23T21:34:26.000Z,@VodafoneUK Now the weather is improving we have been trying to take our baby out for as many walks as possible 😊 it definitely puts a spring in my step when i catch my fiancé not holding on to the pram 😠 #vodafonetreats https://t.co/LcYmZo182d,Annekajane85,🌿 Anneka 🌿,"Ellesmere, England",replied_to,1498704627000233985,https://twitter.com/i/web/status/1498704627000233985,https://twitter.com/1047191397005217793/status/1506746216746471428
1506741826157432843,198065433,2022-03-23T21:16:59.000Z,"@VodafoneUK #LoveTheNeo
Love that you track their whereabouts with this",ZoeyPMA,🎊 ZobieOne 🎉,Nottingham ,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/198065433/status/1506741826157432843
1506741777864491011,3108215459,2022-03-23T21:16:48.000Z,@VodafoneUK I absolutely love the Quick Call feature which lets kids call you at the touch of a button - which is amazing!!! #WIN #LoveTheNeo,comper_crazy,❤️❤️❤️,"England, United Kingdom",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/3108215459/status/1506741777864491011
1506730397710831618,1623163866,2022-03-23T20:31:35.000Z,@VodafoneUK #LoveTheNeo,CHcouk,cat,,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/1623163866/status/1506730397710831618
1506729475316326411,476080488,2022-03-23T20:27:55.000Z,@VodafoneUK - very disappointing that your Basic plan does not allow purchase of roaming whilst out of the UK while the Talkmobile package for the same package does allow roaming 🤷‍♂️,RichardBest6,Richard Best,"Halifax, England",Original_tweet,Null,null,https://twitter.com/476080488/status/1506729475316326411
1506729323142823944,1094245262833446912,2022-03-23T20:27:18.000Z,@VodafoneUK #LoveTheNeo,mikeiron65,Mike Iron,UK - North West,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/1094245262833446912/status/1506729323142823944
1506728569308954629,697095257658408960,2022-03-23T20:24:19.000Z,"@VodafoneUK Activity tracker 
#LoveTheNeo",Jill_W7,Jillian Whitehead,Perth,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/697095257658408960/status/1506728569308954629
1506721505316642825,1218578623533322242,2022-03-23T19:56:15.000Z,@VodafoneUK @SuperLuckyDi I love that they can choose their favourite characters to use throughout the day (Big Star Wars Fans in this house!) and that we can set reminders for things like homework!,dinkydip,💜🧚‍♀️💜SHELL💜🧚‍♀️💜,,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/1218578623533322242/status/1506721505316642825
1506719792211894280,116451098,2022-03-23T19:49:26.000Z,@VodafoneUK #LoveTheNeo The GPS tracking feature is fab,greigo_uk,Greg Spencer,"Leicester, England",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/116451098/status/1506719792211894280
1506715990855409674,50686337,2022-03-23T19:34:20.000Z,@VodafoneUK #LoveTheNeo I love the original and stylish design!,EmmaMrselh,Emma Hastings,"Kent, England",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/50686337/status/1506715990855409674
1506708275642998795,203008237,2022-03-23T19:03:40.000Z,@VodafoneUK is there issues with your service as I have no signal !,mikeduboulay,mike,,Original_tweet,Null,null,https://twitter.com/203008237/status/1506708275642998795
1506706127093960712,216127779,2022-03-23T18:55:08.000Z,@VodafoneUK your customer service is a disgrace. I have had issues for three month trying to get a direct debit set up to the point of requesting to talk to a manger only to be told they will call me back in 2 days. WTF. I will be cancelling all 3 phones contracts. Stay clear.,jumbojim2402,Jamie Vickers,Based in West Yorkshire,Original_tweet,Null,null,https://twitter.com/216127779/status/1506706127093960712
1506703277882286082,15630634,2022-03-23T18:43:49.000Z,"Quite a turn out for the @XiaomiUK 12 Series launch. Ranged by @VodafoneUK, @ThreeUK and others. Notably, another flagship powered by @Qualcomm Snapdragon 8 Gen 1 chip. Smartwatch bundle + free screen replacement thrown in. Gunning for 5% share in UK by end of 2022. https://t.co/hwyzISVUtu",benwood,Ben Wood,"London, UK",Original_tweet,Null,null,https://twitter.com/15630634/status/1506703277882286082
1506702568906543108,32186087,2022-03-23T18:41:00.000Z,"@VodafoneUK I went to Cornwall for a few days,it was wonderful,it definitely put a spring in my step #vodafonetreats https://t.co/O4L5pGKywX",shazabella33,❤️🥰 sharon cat🐾💋💕🐾🐾,blackburn,replied_to,1498704627000233985,https://twitter.com/i/web/status/1498704627000233985,https://twitter.com/32186087/status/1506702568906543108
1506702477344722950,1106530137523322880,2022-03-23T18:40:38.000Z,@VodafoneUK I love that the Neo watch comes with a handy calculator! Amazing feature 🤩 #LoveTheNeo,CharlottePMarsh,Charlotte Marsh 💙,"London, England",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/1106530137523322880/status/1506702477344722950
1506701782310916099,32186087,2022-03-23T18:37:52.000Z,@VodafoneUK I got lost in the jungle in Costa Rica #dreamholiday,shazabella33,❤️🥰 sharon cat🐾💋💕🐾🐾,blackburn,replied_to,1503778049203924994,https://twitter.com/i/web/status/1503778049203924994,https://twitter.com/32186087/status/1506701782310916099
1506701312263610368,32186087,2022-03-23T18:36:00.000Z,"@VodafoneUK #lovetheneo I love the tracking feature,I always get worried when the grandchildren are over and they play out",shazabella33,❤️🥰 sharon cat🐾💋💕🐾🐾,blackburn,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/32186087/status/1506701312263610368
1506699595472158724,915545056974602241,2022-03-23T18:29:11.000Z,@VodafoneUK The GPS feature definitely since I’ve taken up a hobby of walking everywhere!,emanjihani,Eman,"Scotland, United Kingdom",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/915545056974602241/status/1506699595472158724
1506697006894489614,67397281,2022-03-23T18:18:54.000Z,@VodafoneUK #LoveTheNeo i love the fact its super stylish,mofind,maureen findley,,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/67397281/status/1506697006894489614
1506695806304280580,3332526250,2022-03-23T18:14:07.000Z,@VodafoneUK I love the look #LoveTheNeo,alinahappy9,🌸Alina Pereira🌈,"📍London, England",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/3332526250/status/1506695806304280580
1506695263121022983,1441347499,2022-03-23T18:11:58.000Z,@VodafoneUK Love ❤️ the tracking feature.,cocky222,G,whitburn,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/1441347499/status/1506695263121022983
1506695132149698560,1110562167147978752,2022-03-23T18:11:27.000Z,@VodafoneUK It’s named after my cat 😻😜 #LoveTheNeo https://t.co/ywllacO0dB,ThisIsNoahEvans,Noah Evans 🇺🇦,"Plymouth, England",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/1110562167147978752/status/1506695132149698560
1506695003032199174,936366762588868617,2022-03-23T18:10:56.000Z,"@VodafoneUK can you please advise what your turnaround is on fraud cases? I've been advised your fraud team will be in touch and yet 3 months on, I've heard nothing, despite me calling for updates 😔",katherinedjoel,KatherineJ,Uk,Original_tweet,Null,null,https://twitter.com/936366762588868617/status/1506695003032199174
1506693836336250891,31071343,2022-03-23T18:06:18.000Z,@VodafoneUK I love the location tracker for peace of mind #LoveTheNeo,MarkkCampion,Mark Campion,Swansea,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/31071343/status/1506693836336250891
1506691679163666441,823999602,2022-03-23T17:57:43.000Z,@VodafoneUK #LoveTheNeo GPS tracking feature .,clairewoods32,claire woods,"England, United Kingdom",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/823999602/status/1506691679163666441
1506690872074776584,70055713,2022-03-23T17:54:31.000Z,@VodafoneUK I #LoveTheNeo GPS tracking feature ..,knutsfordgeorge,George Williams,"Knutsford, Cheshire",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/70055713/status/1506690872074776584
1506689907565203459,1017422217683054594,2022-03-23T17:50:41.000Z,@VodafoneUK #LoveTheNeo I love how it has a built in camera 📷 and my son can choose a range of colours or disney themes 😊,georgiedreams,💜 Geri Gregg 💛,"Chester, England",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/1017422217683054594/status/1506689907565203459
1506688178266202113,989514860261203969,2022-03-23T17:43:49.000Z,"@VodafoneUK What isn't there to like!!

Number one for me is the sleek design ⌚ #LoveTheNeo",NameIsRichard,Richard,"England, United Kingdom",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/989514860261203969/status/1506688178266202113
1506687156026228741,296647469,2022-03-23T17:39:45.000Z,"@MoneySavingExp 8.2%.......
Nothing like the end contract renewal I got from them
80% increase for dsame terms and this after over two decades with them...  
Tomorrow my PAC codes activate and its move to @SkyUK 
Goodbye @VodafoneUK https://t.co/MK1xLc2D6k",emelschwartz,emeles: wheres my Blue Tick?🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧🇪🇺,"United Kingdom, Europe.",replied_to,1506685221915271168,https://twitter.com/i/web/status/1506685221915271168,https://twitter.com/296647469/status/1506687156026228741
1506686588880887815,1722341276,2022-03-23T17:37:30.000Z,@VodafoneUK Location updates &amp; sleek design! What's not to love?! #LoveTheNeo ❤💫❤💫❤💫❤💫 #VodafoneUK,anne_alexis_o,anne o,london,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/1722341276/status/1506686588880887815
1506685897990975494,3431435331,2022-03-23T17:34:45.000Z,@VodafoneUK The location app is a great idea. Good to know where the little ones are.,Darrenjs68,Darren,"South West, England",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/3431435331/status/1506685897990975494
1506685125219827713,240311587,2022-03-23T17:31:41.000Z,@VodafoneUK The design looks amazing #LoveTheNeo,craggleprice,Craig Price,,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/240311587/status/1506685125219827713
1506684902393225228,472998448,2022-03-23T17:30:48.000Z,@VodafoneUK #LoveTheNeo whats not to love but the GPS features would be awesome my daughter would love this #vodafonetreats,paulgabbitas1,@Gabby,wickersley,replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/472998448/status/1506684902393225228
1506680760207556615,12013992,2022-03-23T17:14:20.000Z,@fabio_iaci @IceBullet67 Telegram down on Vodafone UK @VodafoneUK @smstelegram @telegram,Aaqil,Aaqil Mahmood,"Manchester, England",replied_to,1506680389728931846,https://twitter.com/i/web/status/1506680389728931846,https://twitter.com/12013992/status/1506680760207556615
1506680564786601990,827646397,2022-03-23T17:13:34.000Z,"@VodafoneUK #LOVETHENEO being able  stay in touch and monitor with GPS location, calls and chat ❤️ need one for my son",kloubear88,Kirsty Lou,"Chesterfield, England",replied_to,1506677161654108174,https://twitter.com/i/web/status/1506677161654108174,https://twitter.com/827646397/status/1506680564786601990
